id,part_1,part_2,part_3,part_4,part_5,part_6
obs_051,0.023968239885548952,0.1495852574406882,0.4777879097687768,0.04072800805964043,0.20405049185452476,0.10388009299082093
obs_052,0.15077572572178247,0.13461268879548616,0.15849891778632175,0.22091707142394226,0.2775813859423465,0.05761421033012097
obs_053,0.04227909928611719,0.11827217008532585,0.3698855528898954,0.20445617229442106,0.11882496281128939,0.14628204263295122
obs_054,0.11636719977928552,0.18054237846250681,0.24824576344945387,0.08025726269832073,0.29728497476438975,0.07730242084604319
obs_055,0.23158542283909006,0.05058507687554274,0.23590562145651467,0.1276077676040861,0.310860616654458,0.0434554945703084
obs_056,0.11534904849843154,0.27767853174675006,0.1129763759840774,0.10076316945979906,0.1395565346348912,0.25367633967605074
obs_057,0.2628454543776244,0.1475490176197707,0.3361243873781944,0.0917068697346678,0.09535142035845401,0.06642285053128852
obs_058,0.18059067378817173,0.27786938415642626,0.1902650082629876,0.12974097961519143,0.15370164125976396,0.067832312917459
obs_059,0.10264556569139684,0.027193255989853348,0.4403677435144813,0.10011110071440461,0.22192955719484012,0.10775277689502376
obs_060,0.26515248146612064,0.10170490259892906,0.16393655510646576,0.32951580222810045,0.09336583815229467,0.04632442044808947
obs_061,0.20909656595053214,0.1688424778283646,0.23477998149092663,0.14315048594516977,0.20145870545038175,0.042671783334625145
obs_062,0.08393634006012514,0.09130446230403351,0.36976414997830276,0.1417111401118952,0.28190337964075635,0.03138052790488711
obs_063,0.26330569260208303,0.07285278384857212,0.17956797863821766,0.14853735257256245,0.2033378699088329,0.1323983224297317
obs_064,0.08956341939395578,0.37499264698822166,0.09972053989025444,0.1311513418571943,0.08605483489972679,0.21851721697064702
obs_065,0.29478373650357126,0.2716673710735798,0.1904331362826741,0.09312072987020466,0.14897379906596586,0.0010212272040044561
obs_066,0.2612223412401344,0.10734808607861492,0.25570002205738507,0.11842511618165091,0.23017947104050054,0.027124963401714088
obs_067,0.2704620288633376,0.10868675797443472,0.11541537639418328,0.1680793166981956,0.26738297521196175,0.06997354485788713
obs_068,0.13895154798713522,0.3496626361269558,0.16136018519182832,0.07945083405189603,0.12583090488273688,0.14474389175944785
obs_069,0.047264195223741194,0.08885554680581341,0.2409508030981858,0.21699968717360313,0.190392183273284,0.21553758442537252
obs_070,0.1884021098653263,0.2146331066742193,0.2166503890986121,0.1362722603651187,0.08976486830400582,0.1542772656927178
obs_071,0.17133506937754336,0.4006512629197543,0.19562351857091992,0.05435222899075483,0.13817915327412572,0.03985876686690189
obs_072,0.1186634498641651,0.21174456462310962,0.18985372263520608,0.14842302384411588,0.31055212345869926,0.020763115574704078
obs_073,0.09231918042601156,0.055817911054204236,0.10943534350761873,0.2215998977598191,0.3220027468207101,0.19882492043163613
obs_074,0.11148196878536268,0.2068556788838162,0.23241119423239692,0.06054666832611706,0.2385676681295541,0.15013682164275308
obs_075,0.14622191888292746,0.02975083509787292,0.5503208863866264,0.020896962227720573,0.15426322730304037,0.09854617010181237
obs_076,0.27689308705406745,0.08531364512627078,0.09496448122425714,0.22751639433117046,0.2346450305905189,0.0806673616737152
obs_077,0.13134840531011305,0.18926947025835952,0.26572786858489406,0.1751372800821986,0.21579537255062697,0.022721603213807968
obs_078,0.3246728794850553,0.05921587506912902,0.1554609130217356,0.07324235175337947,0.2015809625625599,0.1858270181081407
obs_079,0.27941107487780253,0.25077515494247926,0.21928761858979087,0.027650857641269178,0.12757788140173962,0.09529741254691856
obs_080,0.08659573275128782,0.22301006839897466,0.2267135079781655,0.0822010327315547,0.2557930360306764,0.12568662210934087
obs_081,0.3434559937082838,0.0440004233840976,0.2649558838425976,0.24464028846691147,0.07612873613298571,0.026818674465123822
obs_082,0.1495170448962418,0.11323795763011343,0.2518112575955093,0.04423298836798976,0.309851196097968,0.13134955541217763
obs_083,0.1645158641691502,0.22159840688901966,0.2946458598565127,0.1590557153482249,0.12624229578043378,0.03394185795665875
obs_084,0.18631989166559265,0.17307991314092022,0.1881837061155806,0.0805122296921181,0.05859719425891456,0.3133070651268738
obs_085,0.19262841444951478,0.2301597186786003,0.2667915282741374,0.13330814344524775,0.07379078479891378,0.10332141035358614
obs_086,0.284182295963053,0.11173872681006336,0.10092564431820499,0.09059315678078253,0.30452188015922316,0.10803829596867294
obs_087,0.08058777236596025,0.13077386327640278,0.3614824766212974,0.06968167569171761,0.11070981548932075,0.24676439655530116
obs_088,0.1600967405735586,0.1041000245665203,0.17482267381345085,0.3195297796015129,0.1702745962477046,0.07117618519725254
obs_089,0.31319748818464616,0.07289895307127033,0.17147627933298973,0.24995943062437545,0.1394862604467139,0.05298158834000428
obs_090,0.1732670354720825,0.12346100581992944,0.15375612287313617,0.21305732220048534,0.2813432146041624,0.0551152990302041
obs_091,0.04299796869387879,0.16033178484752666,0.21323702444551038,0.11005622079442677,0.445324290213678,0.028052711004979417
obs_092,0.22800279991446465,0.16523032967499596,0.3465663270399538,0.08800718328439398,0.14543830965362733,0.0267550504325642
obs_093,0.3034840447964833,0.15555926127261857,0.2859372229417508,0.13202606436112033,0.09065326518950192,0.03234014143852509
obs_094,0.16059229626162716,0.07498116662877177,0.22634928245249902,0.12680822111229323,0.22409796369147758,0.18717106985333137
obs_095,0.2422359441959849,0.3193585663481979,0.155034595143887,0.021303626127849945,0.17858232844393124,0.08348493974014891
obs_096,0.13540388728755448,0.2808300084992959,0.14577415856431483,0.07861541681407473,0.21446599050746884,0.14491053832729117
obs_097,0.08650633658738834,0.20340228431941065,0.18554804969410704,0.321015389648024,0.17189218910310428,0.03163575064796576
obs_098,0.044070950963631825,0.18952179358821225,0.21304214238805685,0.18982025852091805,0.2639183279171124,0.09962652662206872
obs_099,0.2105544386318269,0.1963315392677189,0.23741169546030141,0.13967625681153203,0.18623839553598395,0.029787674292636925
obs_100,0.05993517225800263,0.1713114604963254,0.20793086655117257,0.17293558184216853,0.2416538839041802,0.14623303494815065
obs_101,0.08474813259840956,0.1718372886968126,0.22778762191763605,0.23661228520450853,0.11116957536190086,0.16784509622073243
obs_102,0.03581816279968028,0.0678666827547052,0.44829013934913764,0.09967284942772506,0.15764600005350327,0.19070616561524853
obs_103,0.18215031248891486,0.08250622878298544,0.27291076525249,0.09772004354968472,0.22721157715066678,0.13750107277525805
obs_104,0.05400328904572508,0.2057806415985568,0.16442616280292732,0.3630911788132605,0.10336371438018116,0.10933501335934916
obs_105,0.13622537048718122,0.03490610621843232,0.3745770322555829,0.09488560911793739,0.28906599864244953,0.07033988327841664
obs_106,0.31730859499724845,0.036129948790178626,0.1988364648289149,0.09115788873651127,0.3334513587521168,0.023115743895029947
obs_107,0.23106833644462435,0.18928711322752192,0.22703402588572316,0.12286565155112014,0.2087700578328344,0.02097481505817607
obs_108,0.2423396419172743,0.0939188818459101,0.3359768063610595,0.05966351123685004,0.22954838662400626,0.03855277201489983
obs_109,0.2887241307192192,0.06873054369783858,0.26219637953678604,0.10452924357436129,0.10455749676143149,0.17126220571036332
obs_110,0.12969624421096032,0.2417546956922273,0.08424344812550444,0.08433418791923158,0.419772785865284,0.04019863818679231
obs_111,0.06230468482290649,0.10358546095206671,0.16807145720810934,0.43095776335403907,0.12077596603968416,0.11430466762319412
obs_112,0.10042820489066276,0.18984434799407074,0.32706709534199857,0.1325423753153526,0.23724773108443514,0.012870245373480199
obs_113,0.17000605156490495,0.0719295108315933,0.3486241558470977,0.17391137142587326,0.1511987560741665,0.08433015425636428
obs_114,0.22040585605461982,0.13318651675617285,0.18176666019980556,0.2733183115735293,0.15412155329873098,0.03720110211714145
obs_115,0.22172769196183617,0.2382959480061106,0.12058304229657156,0.15822733291454,0.1870835845220342,0.0
obs_116,0.22975191333007164,0.10306326593202865,0.15396142594423093,0.29426326412494397,0.16479829782402247,0.054161832844702225
obs_117,0.03160357338686522,0.435383417941627,0.1832869652197323,0.21066093656258625,0.09351296518586016,0.04555214170332918
obs_118,0.346887790084765,0.1712268493320267,0.143844558710229,0.13121547916904291,0.16411108292485901,0.04271423977907743
obs_119,0.2127472789207528,0.04770614313762167,0.26724487930246943,0.06890072402729777,0.24530106178755376,0.15809991282430458
obs_120,0.12919039337747712,0.09987587901869721,0.26844144097556244,0.16402382897780138,0.28523265520681557,0.0532358024436462
obs_121,0.09640520417763411,0.09728941960247758,0.3664234132481642,0.13352288799286208,0.22966119367567833,0.07669788130318382
obs_122,0.1631675920868751,0.17548650737748386,0.05454159904111624,0.09000664630981081,0.2807159611513585,0.23608169403335538
obs_123,0.09882455336801257,0.3174869981830976,0.2922384537796917,0.11913490375357891,0.09854079231607198,0.07377429859954732
obs_124,0.16655385436501366,0.1956269761797773,0.19185764750467837,0.12555692895385323,0.12528280338854542,0.1951217896081321
obs_125,0.2674072190983289,0.11999282654639166,0.10494225962607845,0.05619488489700728,0.10615243219615052,0.3453103776360431
obs_126,0.10812499057698123,0.1881072471125522,0.1431383657935469,0.23022465734202358,0.208815932083154,0.121588807091742
obs_127,0.16315917854603842,0.19612374084644446,0.36133267952101694,0.11321601009526328,0.07074250636094136,0.09542588463029548
obs_128,0.09468209090704648,0.29907037337442166,0.14142558431212934,0.1333367808839996,0.3028174033011301,0.028667767221272632
obs_129,0.15612016829783054,0.052575247294655444,0.08510681097801093,0.08085753515990635,0.37325766761798224,0.2520825706516146
obs_130,0.08803006042104157,0.19000177590780126,0.24243615287772144,0.16893881458504603,0.2082228341280452,0.10237036208034452
obs_131,0.14869179115498893,0.34788722033741964,0.20372655260012412,0.10481046129122269,0.06615125189806043,0.12873272271818437
obs_132,0.06756202804464928,0.38855963216817974,0.24142614031358714,0.1706571051612776,0.10658374514511303,0.025211349167193
obs_133,0.050256585545627966,0.20493480320940274,0.1269653642513429,0.24930617703389135,0.2839712725355327,0.0845657974242025
obs_134,0.1718147822224858,0.10754064158578722,0.2711775306287077,0.16403457412753789,0.21697581352323894,0.06845665791224241
obs_135,0.2597162642314,0.08588582557718424,0.3650961515417207,0.17284056871070547,0.07187442122032059,0.04458676871866891
obs_136,0.1786822752415379,0.036532154219024365,0.255787453084348,0.1712223113731925,0.2093478762447162,0.148427929837181
obs_137,0.3587843772128076,0.1641192966082442,0.2122787192450873,0.16855342045757496,0.04806013072623274,0.04820405575005325
obs_138,0.08538128666104616,0.08805086739369634,0.28400832801086007,0.08490844913145701,0.34392131512540736,0.113729753677533
obs_139,0.2692853894435219,0.04531679126539759,0.14788821827979823,0.07227794167453383,0.4385615604699718,0.02667009886677672
obs_140,0.02039373279825187,0.14456250714315316,0.2901478606013355,0.23524502136473613,0.2984265643911321,0.01122431370139132
obs_141,0.12930370327618168,0.16708094310870256,0.1909267077517487,0.2658088836975675,0.15232543535794005,0.09455432680785947
obs_142,0.2324239592302412,0.1052952867287155,0.11591586100352687,0.0691731579798107,0.30511305906912617,0.17207867598857965
obs_143,0.01891498305355262,0.3859815275005299,0.18285734698366968,0.08892952287910988,0.2415687386118678,0.08174788097127009
obs_144,0.06489300803946893,0.13000812842743842,0.09215590132457092,0.20196113186240452,0.3813716633851688,0.12961016696094824
obs_145,0.12728834490535676,0.41230580929205063,0.101299214143628,0.14005617202913528,0.06063147112026177,0.15841898850956743
obs_146,0.2923199405859348,0.22221638443540412,0.17405587094075922,0.11384964754138768,0.08692137246111285,0.11063678403540121
obs_147,0.03314492766151044,0.3205562977136143,0.1559548481965107,0.11373471661484873,0.23514936541114265,0.14145984440237327
obs_148,0.13244589272952165,0.18032068157771095,0.2244546105076046,0.12913294935389708,0.2401938331332738,0.09345203269799181
obs_149,0.06624445351840104,0.09522158748177244,0.3363449883901922,0.24767252456065336,0.1403304079640756,0.11418603808490535
obs_150,0.06613004537516003,0.22142453191325154,0.17802817913269195,0.23775701773979385,0.20641330829500046,0.0902469175441022
obs_151,0.31247365321015674,0.124478652549866,0.10096980812080432,0.02496781062062454,0.31128726310810545,0.12582281239044305
obs_152,0.28709576645064194,0.19138820218392197,0.09704167516935151,0.20270864848812054,0.10333909455849159,0.11842661314947245
obs_153,0.1785684717672776,0.1842782670848116,0.25023966015907256,0.2000393461352295,0.16638812698333266,0.02048612787027595
obs_154,0.11838219183335989,0.1708194732841174,0.21892041988171881,0.17954895404226132,0.24804210958830536,0.0642868513702372
obs_155,0.059028706748626814,0.3695325885288112,0.12357461768440657,0.049721560190873926,0.3470755995451012,0.05106692730218027
obs_156,0.1615362899108797,0.18753291973058683,0.1046622734504464,0.3361719360686886,0.10828982974686391,0.10180675109253445
obs_157,0.3961567346002154,0.03852786393162671,0.27064458531907143,0.10314795629510336,0.12208322166391385,0.06943963819006925
obs_158,0.24359605899222958,0.2593177028250583,0.1639239444695911,0.08454713347856162,0.20164882892919958,0.04696633130535971
obs_159,0.27391486138502996,0.15330131177304693,0.17160790628890651,0.28697145062123264,0.08282382695389841,0.031380642977885544
obs_160,0.16104496176820235,0.06170668218869348,0.46598013796409854,0.13756012345064095,0.07738887877125242,0.09631921585711253
obs_161,0.24099203601079228,0.23602665013141172,0.28739374188243355,0.0709855805128606,0.07703235099966986,0.0875696404628322
obs_162,0.10395588345715957,0.08087351245981278,0.2305850165122157,0.33070361213353067,0.19294246782991292,0.06093950760736844
obs_163,0.2764208867345675,0.07864483732650239,0.1083689467974578,0.17072666964565025,0.12059976193835369,0.24523889755746855
obs_164,0.11897545212421842,0.31392024974114285,0.20791253649665617,0.11430795975083693,0.20838466010928816,0.03649914177785764
obs_165,0.10492809873555052,0.1719500849739777,0.3071011810558316,0.19962810240605142,0.13517677101246497,0.08121576181612385
obs_166,0.1394803644460872,0.28238487051733185,0.3847129130695773,0.03320473496715926,0.13929882272751878,0.020918294272325597
obs_167,0.04316546577475741,0.2850118688851093,0.3283459089681197,0.1475573978912804,0.15159049339946473,0.044328865081268536
obs_168,0.07556262420498697,0.11719201257696867,0.23539423636653412,0.09670793474659327,0.41718364616589243,0.05795954593902458
obs_169,0.20304497191571125,0.07794821869468868,0.2182959784390349,0.1738661630016097,0.10330567566206593,0.22353899228688942
obs_170,0.20533413998928587,0.07918270571159297,0.2952684750339059,0.04521353232958683,0.23290582559670847,0.14209532133891992
obs_171,0.1497642902144439,0.03698458131060073,0.14196503257989881,0.14579544695578286,0.32886445286016575,0.19662619607910783
obs_172,0.17136462761128163,0.1640431608084405,0.09798116825429287,0.23725568495886085,0.13072754293717187,0.1986278154299523
obs_173,0.06366659509575737,0.22369665596053329,0.25432786833398086,0.33853936863933126,0.08198556022722542,0.037783951743171916
obs_174,0.07924117987633696,0.3052678574392187,0.11905043526138688,0.14164442447637368,0.32298847021687377,0.031807632729810055
obs_175,0.09783138695806275,0.3103124656673607,0.16952662280770672,0.12988516227730088,0.1807387488278718,0.11170561346169718
obs_176,0.32242769476873223,0.2415051115391566,0.1301696234649835,0.06703896560213102,0.2194680018302384,0.019390602794758342
obs_177,0.06957061590450925,0.1712650144131373,0.12346573291016469,0.29134565079377706,0.17685261369022576,0.16750037228818584
obs_178,0.20950956692552455,0.12252888689947208,0.22406516952770728,0.25360438030751337,0.1623814463677831,0.027910549971999692
obs_179,0.07926767317393464,0.38642704007198986,0.17590968840420762,0.1431289452616253,0.08508117348751304,0.13018547960072951
