id,f1,f2,f3,f4,f5,f6,f7,f8
obs_038,0.3704854400580351,-1.2577853129776468,0.43566131196269897,-0.39487736715052046,0.03159953589334001,-0.1441073265070717,0.06615185867780363,0.7102406772338575
obs_039,0.823514327753742,-1.6588143291460586,1.9974549463296176,-0.9665342298717746,-0.8071095431470977,1.8055778777735536,0.19869119051894563,0.39211415908266856
obs_040,0.5121398206879217,1.5138456759411036,0.6133496459003404,-3.170194403625476,-1.3666683657694967,0.1924878545057389,0.8256207217399609,1.9867785734364576
obs_041,-0.05268109854821368,-2.0386796700370198,1.496766531417787,-0.7904262643470282,0.3217966520160716,2.2745280442674005,-2.0738855388666564,0.9844634879172274
obs_042,0.9198886442933494,0.7875315933717855,1.327893574076998,-1.4968671513523708,-0.05117852543372464,0.6702384560416499,-0.48548751074178415,1.4035989599989227
obs_043,1.544604054265535,-1.578971590342583,0.4764379775895872,1.9883173288930733,-0.5155295428433747,0.09672366987187508,2.4209608074217694,-1.576220603234681
obs_044,-1.8971104977822688,0.20506699236215653,-0.2793497320979033,0.8860916413881491,-0.7238774783857549,-1.727055415187653,-0.2939081870459978,-0.9975568263275126
obs_045,-1.4442689275519593,1.2646354376962714,0.5202368252615391,-2.7842634640185806,-0.14678302079073313,0.2924293182225343,-2.1567378350270747,1.83133470899141
obs_046,-0.8081747025141779,0.296510908470265,1.0982609851408112,-3.907027862636955,-0.7157715016209261,0.7550167738405615,-1.3830441141742233,1.4627204131777185
obs_047,1.5622525332605606,0.3140304287858563,0.9858357779160142,-1.7655540221789143,0.4263664203883026,1.2680204115578044,0.7016082207198051,0.8808163185001568
obs_048,0.04011618727800226,-1.186125818461006,-0.03474432402554822,2.72537239450177,-0.22178592219801832,-0.4057570021158312,1.2802822461648355,-1.698913667203568
obs_049,0.9737911596263354,-0.9842216421388041,1.0657833516994757,-0.40178368221960586,-1.1747340951725436,0.9994739281687001,0.3722745212762357,0.6519607130642894
obs_050,-0.41626342733056987,-3.596382388421442,0.23403330237767173,3.961676690667684,0.1533738692839106,-0.7465007724810817,-0.013109526545648627,-3.185709859036115
obs_051,1.4681119458863385,-4.601147389528865,1.4202633834952179,1.988632135057749,-0.8352107258930097,1.8346815375692125,1.206191916475679,-0.9719943085620895
obs_052,-0.49030972340848017,-2.2814198472345795,1.6810987435648213,-2.3071071582057696,0.04570448002760047,2.5846702197204254,-2.8772110276914176,1.7650584529491868
obs_053,-0.23525747531972394,-1.121388993759487,1.047786675158094,-1.2110855740801842,0.7168467499990843,1.4757123198873112,-1.252799952795929,1.6972178004178011
obs_054,-8.571353568982378,-0.20039237044715366,-5.690523225037813,3.4867811907470765,-1.6667154687543004,-8.743877607370674,-2.892048626544825,-5.955011542857718
obs_055,0.29180967961298293,-2.349877282026545,0.4948469634337121,-0.11936316001573483,-0.6665865586974055,1.311277725161857,-0.9837609646549335,-0.07396121498170569
obs_056,-0.14286418038226073,-2.0566332696555136,-0.12735437993570958,2.5223128199664338,-0.5603289595887229,-0.8007881915976285,0.48910773605905816,-2.196308194362605
obs_057,1.0176928419225035,-2.2181976475537653,1.541034168950367,-0.9715040609304187,0.1836170626895753,2.2302664171903466,-1.0953213553617143,0.6699923381960519
obs_058,0.1124340701112796,-0.4774086269145076,0.8311877316515696,-1.7742000176963146,0.2670034516909806,1.9769850691819095,-0.24634041937270168,1.704148552915187
obs_059,0.6842654321658754,-2.360928660567814,2.2439161020848095,-1.2678207747308017,0.3132938944436473,2.702167536354526,-1.9745900611638234,0.5437081736308923
obs_060,1.5988727991381955,1.3799177472107436,0.8322355272938504,-2.3432489047162224,-0.28006702003426165,1.7781374478560739,1.3545159812521286,1.8253299639988394
obs_061,-1.496554324435803,-1.9324694735431183,0.5262209899103402,0.03971803564444201,-0.6504196549535899,-0.3068792640626753,-1.0932802523749894,-1.3342120411688358
obs_062,-0.3925703785539159,0.5689707165248032,0.5469439163915575,-2.2940962107969987,-0.9936327337244701,1.0346197040933527,-1.1102529784519353,2.302207535084657
obs_063,-0.688394758640541,-1.2397931734213572,0.22335818980583932,1.7055464905353848,-1.2039357643143456,-1.231727237109959,1.6674074171182438,-2.8567861913241352
obs_064,0.0554880255861573,0.9542484686228537,0.6834944886455134,-2.029662794746292,-0.7295497980703636,0.29708268328378534,0.6338848960892424,0.058745192717159056
obs_065,1.2140140834892497,-2.8290803792026584,2.3549609775017464,0.22241393042023044,-0.23310099783741964,1.8622837326439527,1.0820750355711741,-0.16320239040315007
obs_066,-2.2218693634115696,-0.200298402553662,-0.8062796476489964,0.8872535174001799,-0.7131678021881109,-1.9115881218352806,-2.4365555979369526,-0.9890740285624752
obs_067,1.6489524195444907,-3.7673218086915865,2.414296272880346,1.400773550755101,-0.5220934684551106,2.143795269556418,0.6157524291250999,-0.2818736738358897
obs_068,1.3454569221598993,0.392697604342346,0.5542759087850713,-0.47786132147678384,-0.9360796597459324,1.3590140766696654,1.4512770542974576,-0.5159827960807292
obs_069,-0.3251260946289582,0.9877321383994292,0.17990276550692627,-1.9114445107684321,-0.3595270591370401,0.4597122312689265,-0.42274307955904655,1.5995510877064674
obs_070,0.5528338787672683,-0.0018876616399355422,1.0457102133777019,-1.3761797521380976,-0.4400175710728736,1.1420411026324961,0.30755464028381446,1.0456609999316753
obs_071,-0.7460161708032446,-2.0637530740275363,0.3154014187176336,1.3495383249200432,-0.029385534130245083,0.5582470673854232,-0.068598524124452,-0.8153642373429819
obs_072,-0.907438626864506,0.3848312753227988,-1.0957029273585064,2.0186269372696533,-0.9671213678592377,-2.069850189351034,1.4747577916294274,-3.3695099771189994
obs_073,1.5084668957339664,-0.5028425803864132,0.974038267524101,0.8172244300249659,-1.3033949464607315,0.4289207008874653,2.9811111404889132,-1.2405522841084076
obs_074,-0.19394896255944785,2.5785366182289415,1.0929506593642668,-5.348814251105769,-0.4895893744318568,2.6122971380134636,-1.6344355772431136,3.155134860453364
obs_075,0.8760759756503006,-1.4827422878163579,1.2233701480753505,0.15315787128221414,-0.8175492542876318,1.1444872491091462,1.0417308018137694,-0.011773381577746045
obs_076,0.46847688057858167,-0.9470247808364757,1.3446003178958386,-0.991610515829507,0.44393138107153945,1.9618735526046718,-0.4296079702112349,1.0286202272005447
obs_077,1.6561691395340161,-3.3056083423093083,1.6893924739312414,1.3976218688105038,0.8528490365145434,1.8896813175143452,-1.1668635894016492,-0.6196324720069777
obs_078,0.5026946194748788,-1.6189652898559226,1.3502741871865933,0.27274491345148133,-0.2643321588373399,0.9290463829960334,0.502893456424818,-0.014910959772745602
obs_079,-0.0038998643328737037,-3.160970143010352,0.4803469874022251,2.0305318137212263,-1.1875200892054316,0.3047841178945928,-0.9075897768989283,-1.6712767816191207
obs_080,1.3336922601614085,-2.0983649571576866,1.6059403981134937,1.1449738290124833,0.22994496219400196,1.8561468386827928,0.5438389371836457,-1.588906893037151
obs_081,-1.7029580300157958,1.5317197915311551,-0.5573247401426528,-2.861181703953331,0.22009860877698734,0.07409423056931402,-2.5231004506304795,1.615766852391895
obs_082,1.799021495859692,-1.1956519269048764,1.9095877834238015,-1.5109760554788312,-1.0691915651642832,2.3423565633578813,1.0829925995106977,0.9411819224389862
obs_083,-2.790834420185449,0.23577184902391474,-0.7441837675916938,-0.6865522848487701,-0.6845657316015074,-1.107484247659534,-1.5063041076291606,-0.12572495730252148
obs_084,0.5833885379370463,-2.6335709683061075,0.5806346780365191,-0.651230979171049,1.0077628044338744,1.9911557216007707,-1.8669254924609944,0.7466819903883644
obs_085,-1.551502812325863,-1.7334972051337858,-0.40875712464024444,1.312359439964519,0.3947877920058581,-1.06945416839325,-2.0427005833514613,-1.6824147065919688
obs_086,1.0463999856103152,0.2438866667222398,1.2421616090164682,0.3780200744805008,-0.9925208262262206,0.4815893895843824,2.4877817088883023,-0.38611360898844593
obs_087,2.610090224365522,-0.4066797805333907,2.9417547764005647,-1.1807528103332117,-1.0237815829111303,2.1341080248460256,3.665193532397595,-0.4892208382647286
obs_088,-0.6902423224910504,0.26634014869778794,-0.0006475347444457047,1.3258425363938295,-0.6756662508974877,-0.526515327809793,0.3523185309383121,-1.4587638379661927
obs_089,-0.3439711681609675,-1.6403090539041285,0.7293449856878419,-0.5155510107660395,-0.7561475409039107,0.9309756161386021,-0.14302146835782575,-0.5644249408718172
obs_090,0.45785205360466125,-0.07616523042909473,-0.3703766137211626,-1.632268084085939,0.2029279003122076,1.4086885460616094,-1.0448364388477747,1.3270680778351376
obs_091,0.11051843796760913,-0.5588278607575436,1.3073272761033408,-3.2029403438373785,-0.20223660985602293,2.1403911260125725,-2.3931308066546757,2.3008099388085985
obs_092,-0.877039257936884,0.5074830993103321,-0.04941963173663538,-3.506417093703585,0.6215665377866597,1.923164538889774,-2.189279152757064,3.43544009871983
obs_093,-0.8658905534994715,-2.4221669518911093,1.9955432993591815,-1.442179302945686,-0.33054993958440326,1.0113723570526925,-1.977441786838942,0.9725505616980068
obs_094,0.15060176453660998,-0.9593710474171836,0.05993271670690142,0.86070315220711,-0.8689147855815433,0.11691728128961734,0.920813167124542,-0.5105421717768976
obs_095,1.1378271355820364,-3.718599695290104,0.9813400811654565,2.387747069206114,0.3065052486590969,1.6905863407418094,-0.4596780956641013,-0.3825365246112461
obs_096,2.1523425483241674,-2.868045510320843,1.7844357440023282,-0.15679096589188232,0.03488705970401072,1.584305251947022,-1.1300643056534867,0.948076178768672
obs_097,0.7453804721020657,0.7189557189497344,0.35244761005857833,-0.7856936807509014,-0.20253648964020532,0.7172993435835688,1.4668702498543955,-0.2828245753666806
obs_098,-0.9966391128306137,1.664248053819614,1.1401897399049847,-2.724779995303182,-1.3698074526692379,0.25034460294311645,-0.940228565405345,1.7818172092498081
obs_099,-1.747037429885364,-0.038040951939678574,-0.7538172043716636,-0.39457746035322344,-0.8203871181680747,-1.9803204116506965,-0.23998155675237326,0.010143998124651277
obs_100,-0.4350816654009844,-1.3231504495761939,1.0644454181773046,-0.512817642465332,-0.014711389187694657,1.6361909530248526,-1.253709338470593,0.8010345520903492
obs_101,0.5655386824350952,-1.1971707179699427,1.3765802577579673,-0.9975169408116584,0.5729938997958539,1.0291324603840986,-0.6682647598513096,1.0300871850967237
obs_102,-2.0229705157451248,2.098849869673419,-1.3133851859135584,-1.0252051131289759,-0.6962176832471463,-2.231410486596936,-1.7954840358777637,0.3833511504379101
obs_103,-0.2925394519536256,-1.835031522536325,1.3841732816134271,-2.537432926602038,-0.34433318287708836,1.5147280423684868,-3.022238950571865,0.6746156243186785
obs_104,0.9968495617037503,-2.022938731147325,1.0216440411567553,-0.3292692272943232,-0.4550902984233667,1.599268227087221,1.4311714980291432,0.49993441419690027
obs_105,-0.7270385610039977,0.15522328891305148,-0.04478188298330048,0.03628041998715681,-0.14114640496370442,0.06379293886598082,-1.6080228552709315,0.7628104822831268
obs_106,-2.0016307827347584,-2.3869961561868425,-0.638569670343838,1.5750907688515738,-1.2379793495125242,-2.160245649963937,-1.2873418518556974,-2.8309317228059476
obs_107,0.7608641714247828,0.024282321716438363,0.7623182022562431,-2.4329416372490007,-0.43249113308703374,2.0700440497100954,1.2754336938602533,0.43770109767792564
obs_108,-1.5149853351485065,-2.0227895499826034,-0.034485126090468166,-0.3794146302453284,-0.9553563523895192,-0.437894387719005,-1.4173177419439562,0.40482402020949704
obs_109,-0.8217807153364959,1.8601094670133644,0.8649451288166171,-6.111155319039451,-0.9908447394847635,1.6853343380489074,-4.238647840119882,6.230145960472747
obs_110,-0.5326928468993105,0.21994018024697204,1.4583655451970805,-3.482158204228198,0.43219176803684123,2.096454451994106,-1.3429631581280441,2.588532420945192
obs_111,4.048105601568254,-0.353093194303597,2.222713708520728,1.2390416228949643,-0.6504524969803993,1.8467153555651747,4.098365749813403,-1.0587844848513852
obs_112,-0.38443398451387806,0.2369371851622571,0.5899491290244938,-3.848574104471413,-1.112806410653926,1.5941530456217492,-0.5896102938672235,2.4793531028509976
obs_113,-3.568859984342164,-0.8751445400017558,-2.858069189611876,5.379620031012224,-1.349535631351131,-4.971757221927215,2.035071754328355,-6.069186204025044
obs_114,1.8533687556870637,0.9895204848106054,1.994823938727221,-1.804242154499394,-0.8753470040054292,1.6352914683535618,1.5419493472416639,0.414352718743535
obs_115,0.09102674368434399,1.7983303777228588,1.3185955615387857,-4.514130720940092,-0.5648503422014558,1.7954707805208396,-0.18388297455407238,2.038497081069168
obs_116,-5.740072065340503,-3.1917002093101665,-3.678978806108234,5.916715527120571,-1.4074868882043097,-6.568318376487723,-2.3179575085707667,-5.827163588721409
obs_117,0.35596152570348416,1.3433212527324914,0.012574036570604408,-1.8577046282624792,-0.29059055795503996,0.011888814634954947,1.1381598417262344,0.2008362659701235
obs_118,-2.013063358998217,-0.38328970525752915,1.2938926092713643,-5.836711492080271,-0.019607199308816048,1.9845864518171195,-3.7705626924767057,4.505885750594597
obs_119,-3.8025819775445013,-3.247046318062137,-1.4278997300642293,5.660189895802027,-0.9434535084931578,-4.315534863572759,-1.133698179323156,-5.816638445161323
obs_120,1.7501220275916392,-1.4953534081365998,-0.005005709889203125,3.380579822803491,0.5269068439651675,-0.32525323638116255,1.4675497983947565,-1.998975443865996
obs_121,-0.9980466098420873,1.221384313465795,0.05110917670747939,-2.18495114269096,0.008185023551575243,-0.32808020246708236,-1.6373987916062582,1.4020421040909579
obs_122,-2.434582260068032,-0.7780716083992378,-1.099842162436883,2.403079071725528,-0.8522103453416334,-2.6832012612420892,0.17377023910316167,-2.9199986072695063
obs_123,1.482655207352067,0.8045956350934451,1.2373718955087618,-2.32006501207173,-0.23769127675194013,1.17428168741439,2.278226168700833,0.9817063263238017
obs_124,-2.6540933051038245,-1.3715915477113252,-1.7368610581419865,1.3416340152955366,-1.097464246464685,-2.8581959126302685,-0.7545549513258993,-2.9429438505708134
obs_125,0.18678735453213297,0.16228876763155453,0.37653267531798446,-1.8359846663808825,0.6264198917186437,0.45245127190483214,-2.1833806417598383,0.46211973839379084
obs_126,0.5397066153940181,1.7898741286172477,1.511376070892873,-1.2009618759635388,-0.9200445062291418,0.30489878344167887,0.5846831690853638,1.5705841966780911
obs_127,-1.0275261222765657,-3.017886512680778,0.29658290250422226,2.7208681398279846,-0.28642903953576704,-0.9932453376064416,-1.6786391856976728,-2.2101881400636536
obs_128,0.01593872976198902,-2.8087307157366346,1.528401171985797,-0.7197418752171275,-0.6428336765779509,1.9505641138095484,-1.470960216333929,0.28759799190599034
obs_129,-0.3805805455049777,-0.45127602978367826,-0.5491957560808651,1.3587146810023831,-0.1721783666241572,-1.9287526095619731,1.3133526447017558,-2.7678118120749406
obs_130,0.1626091483853731,0.023049097178838962,0.45114162496337096,-0.5110756675871946,-0.2804695462231205,-0.2966614036196815,1.00632695919549,-0.004413806614869176
obs_131,3.543801895015377,-1.1575311689791734,1.0950915511930974,2.556586492720838,0.04009185150906887,1.9211574997373173,4.014648475527108,-1.4873301442017206
obs_132,1.3225273335674879,0.7510708385245584,0.9282292959196854,-2.136544897312369,0.08000045705969783,1.5767801342201246,1.0141855888696978,2.0650135074804803
obs_133,0.596054634016881,0.4779987427370984,0.14974472504579173,-1.0369667471788893,-0.5226904552516435,1.1109887834916499,1.4144318470202133,0.955938715572582
obs_134,2.560389910581998,-2.977889162246974,1.946602632548467,1.8264928612585871,-0.5778275767715864,1.2772573860819474,2.9641817569454854,-2.7725977004365583
obs_135,-1.940404477123764,-0.8039004893797624,-0.06543975899300687,-0.7945499867100467,-1.042275790467202,-0.5365143142761984,-0.7386071103786568,-0.5293220408617152
obs_136,-0.24299324066495087,-1.391010854759132,0.43243982259279035,-1.0784690545054356,-1.1970858014190533,0.8122516596869939,-1.2868974831577473,1.184636410657053
obs_137,0.5555036709903127,-2.9150790592873377,1.2336770294027586,0.16068037002905433,0.5523536020602011,2.254888770574353,-0.9711846336816026,-0.5892543685281464
obs_138,-1.6980749223827047,-0.6100489907530421,0.5860843554842257,-1.8021751162628736,0.053614660086475883,0.7127372701894804,-2.2043029952262807,1.4381601814943399
obs_139,-2.21412112299481,-2.2611955727638766,0.0837792434326591,-0.5348460882071127,-0.3589534886335285,-0.08310645410504719,-1.5668321204514462,-0.37748400387622916
obs_140,-1.2704756739201608,-0.9531965666196067,0.1607657119633038,1.8578840443575033,-1.4086001327897273,-1.75328991177129,1.6084118103871985,-2.9831575507306045
obs_141,-0.4458189671238911,-2.669457323494238,0.9902396523012363,-0.23902947558759696,-0.6970166477189297,1.1815557992659307,-1.7183002628851767,-0.15431226326171088
obs_142,-0.09807940072652391,-2.97354706613343,1.6605753674871417,0.02324694209725156,0.4418539566819118,1.3397370719418071,-1.0127994442736197,0.3856427241872777
obs_143,-0.029112671812561566,-0.3377344217158241,-0.01638757764768145,1.4493028021481587,-2.0982702211021116,-0.685414118724373,3.349199777355156,-2.783773272126237
obs_144,-0.9466201667191596,0.5636561624274999,-0.5016249600996407,-0.9895137500077263,0.16988365716089926,-0.27798444749807383,0.5771327608915371,0.20935438738007284
obs_145,-0.16492830920339713,3.1942530850768645,1.5459402343050663,-4.98102529844011,-0.17828500897642607,1.6606969322254117,-1.4532289084582248,3.5647379581023464
obs_146,-2.7760625880193235,0.5223567506850975,-0.32144085375693654,-3.555129979711101,-0.13187619323844893,-0.0767611402111042,-3.6527116795948777,2.3661755097529573
obs_147,0.35231192659887833,-1.8098799259329554,1.062930526269146,-0.6438682228856597,0.16514022573045478,1.7474521883966798,-0.15490095065114393,0.8781114953814364
obs_148,0.31383294556418584,-0.5187817524582993,0.9260770059014529,-1.6283143075582873,-0.5302706538103106,1.5473569236109312,-0.5944303533230741,0.9684234203435066
obs_149,0.9609372559447442,1.4570274736146227,1.448732107662793,-1.1888018580300823,-0.13568009473325957,1.760484317133682,1.308966774770212,1.176699344423241
obs_150,0.423602240272404,-0.8745321976077731,-0.16318397075898067,2.1718091069733414,-0.6811829294391847,-0.1957297408734609,0.8654063864687611,-1.3818953208114428
obs_151,0.32013253947149906,-2.011383664123605,1.4819832855871902,1.1286955376550776,-0.3014525490755674,1.1706296054888274,0.13354981768231144,-0.47690113176217586
obs_152,0.44265675359601697,-1.0498602927760146,0.17156497917015873,-0.9894287500920438,0.4585639429020297,0.7616826047756861,-1.9549804121299674,1.1706931300593135
obs_153,-1.4024456237302023,-2.694889527207838,-0.7547127325755256,2.265450757875731,0.25266257178881446,-0.6135976151202501,-1.6290677722058795,-0.9892832111720711
obs_154,-1.4198679524461857,2.0688902385047334,-0.8443403010428743,-1.530343771851871,-0.4342768170618727,-1.4153159468611949,-0.9283866019130814,0.39478255216099245
obs_155,1.775992799644429,-3.666430279319887,1.3998323924819025,2.17646362383701,0.24622918350520243,2.151222291456291,0.9960407130966571,-1.9307797709494505
obs_156,2.4817051279883144,-3.22503336671724,2.627071696585453,0.46028828638265185,0.38456950832509895,3.139262816961559,-0.02554445170498265,-0.2274073317976226
obs_157,-1.2037103264433329,-0.6770380047258104,0.6313985015193335,-2.239442545250567,-0.45335754034109693,0.8154248593717867,-2.3159600297474983,2.412161196914643
obs_158,-0.5225497327787306,-1.8399197697311453,-0.36382907885680404,-1.553050988896192,0.7637396497577942,1.439509060482742,-2.781083622627693,2.171664814279217
obs_159,-0.2844985572714456,-0.5391769419506615,0.800813596123484,-1.5573852415590204,-1.0105845786665595,1.7279858611736385,0.04088664956175554,0.7837355071888223
obs_160,0.7542611016435692,-0.3574517377019836,0.34204076316586934,2.0965717486584556,-0.8594048593546944,-1.0753020904581538,2.5066185336460913,-2.4092385014232685
obs_161,0.3022165113860741,-1.4002006083217164,0.9621522906653629,-1.1624676455215721,0.04210463777312235,2.43946334999142,-1.0795458046394977,1.5173740979521821
obs_162,-0.4882079566359234,0.8772539351954958,0.09602920772958193,0.8352753881122519,-1.6469234033295923,-1.7888139394418408,2.032110704806895,-1.6178303382941785
obs_163,1.5275047949539755,-2.2198688448208115,1.3537195454997013,-0.501853560956758,-0.6915539919171024,2.3270526025677847,-0.38879401130441577,0.2557319261971272
obs_164,-3.348802206332821,-1.295673390154874,-1.3387031813738124,-1.5503246755542714,-0.2444023055918083,-1.0587282381622578,-4.30333340054681,1.1548795371845644
obs_165,-0.4826707967790571,-2.900849733287815,1.3722954503464624,0.834622836600403,-0.2091287590683838,0.7767029743414802,-0.20844860496298845,-1.2869796637547828
obs_166,-0.3461652259592979,-1.9179431519593229,1.497708966050948,-4.20290028105313,0.0011060077513805888,2.8445821181308175,-4.040554891508148,3.83257842860678
obs_167,1.8021895480353234,-1.5646494540039142,1.804685237788434,-1.4504914327451992,-0.1815931066361276,2.3744445059254797,0.46690198735221,1.7565357971968822
obs_168,1.966947614931153,-0.33540958086071926,1.2634846339302805,0.5737286411219465,-1.048994721962193,1.3673440295004224,3.293748943423584,-1.8461894806196415
obs_169,-1.8159761977140019,1.360997734455685,-0.09383965351190982,-5.036132164808233,-0.1644166089302438,0.5882108553234126,-3.6527263727576975,4.1059069255550815
obs_170,-1.6398391730628266,-2.0364856720990048,-0.061164685556510834,0.49299595284074327,-0.5743840375341888,-0.2807642720302768,-3.2759955579902074,-0.15942428136062034
obs_171,-1.2118223378237207,-0.5118181854586754,-0.26281687111944324,0.13573080383892933,0.026752798900298025,-1.4789859743925051,-0.7819111948724788,-0.4494758523001158
obs_172,0.3771499991973495,-0.38479247134088057,0.5198517484529237,-0.9075010510182102,-0.026425953758326376,1.3759836606035898,-0.5025076874209522,0.7658954574274139
obs_173,-0.8557993335338935,-3.005618528206587,0.3587027801125559,2.1124602569278563,-0.2666214926415796,-0.34535570202679605,-1.0951286966458877,-1.312152453716303
obs_174,-1.9225699992373664,0.44166723639635697,-1.1471301921218335,2.736197692146711,-1.99391349750596,-3.2053772795594324,3.2407636946631264,-4.048624160300475
